row,year,unc_status,transfer,comp_major,major,prereqs,prior_exp,ap_principles,ap_a,other_comp,prior_time,languages,hours_online_social,hours_online_work,tech_best_interests,apps_accessible,identity_my_interaction,id_interact_with_me,interested_connections,social_issues,research_biases,researchers_unbiased,empirical_data,cs_objective,algorithms_objective,tech_impact,pre_lecture_videos,add_livestream,own_notes,own_examples,oh_visits,ls_effective,lsqs_effective,programming_effective,qz_effective,oh_effective,tutoring_effective,pace,difficulty,understanding,interesting,valuable,would_recommend
397,29,Junior,No,No,Chemistry,"MATH 129P, MATH 231, MATH 232, MATH 233, STOR 155",7-12 months,No,No,High school course (IB or other),2-6 months,"Python, Java / C#, JavaScript / TypeScript, HTML / CSS",3 to 5 hours,10+ hours,1,7,4,6,6,6,6,6,4,6,6,4,7,7,1,5,0,7,1,5,7,,,3,1,6,3,6,6
398,28,Sophomore,No,No,Environmental Science/Studies,"MATH 231, STOR 155",None to less than one month!,,,,,,0 to 2 hours,5 to 10 hours,3,4,1,2,4,7,4,3,4,2,4,4,7,6,6,5,1,7,7,5,4,7,5,4,4,2,4,3,4
399,28,Sophomore,No,No,Statistics and Analytics,"MATH 130, MATH 231, MATH 232, MATH 233, MATH 347, MATH 381, STOR 155",2-6 months,No,No,None,None to less than one month!,"Python, R / Matlab / SAS",3 to 5 hours,0 to 2 hours,4,5,3,2,5,5,4,6,4,5,6,5,5,3,3,5,1,5,6,7,6,3,,3,4,4,4,3,5
400,29,Junior,No,Yes - Minor,Biomedical Engineering,"MATH 130, MATH 231, MATH 232, MATH 233",7-12 months,No,Yes,High school course (IB or other),None to less than one month!,"Python, Java / C#",5 to 10 hours,5 to 10 hours,3,6,6,4,7,7,7,2,2,3,5,5,7,7,6,2,1,4,2,5,4,6,4,4,3,6,6,7,7
401,28,Junior,No,No,Neuroscience,"MATH 231, MATH 232, STOR 155",None to less than one month!,,,,,,5 to 10 hours,5 to 10 hours,6,7,6,6,4,4,6,5,3,6,6,7,3,7,6,4,2,5,6,6,7,,4,4,4,4,3,7,5
402,26,Senior,No,No,Political Science,"MATH 130, PSYC 210",2-6 months,No,No,UNC,None to less than one month!,Python,3 to 5 hours,5 to 10 hours,2,6,7,7,5,5,7,4,3,2,7,5,5,7,4,5,0,5,7,7,7,,,5,5,3,6,3,6
403,28,Junior,No,No,Data Science,"MATH 130, MATH 152, STOR 155",None to less than one month!,,,,,,3 to 5 hours,0 to 2 hours,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,6,5,5,5,5,5,5,5,6,5,5,7
404,29,Junior,No,No,Biology,"MATH 130, MATH 152, MATH 231, MATH 232, MATH 233, STOR 120",None to less than one month!,,,,,,3 to 5 hours,0 to 2 hours,3,6,7,5,3,3,4,6,4,4,5,6,4,6,2,3,0,3,5,2,6,4,5,5,4,2,3,5,5
405,28,Junior,No,No,Biology,"MATH 130, MATH 152, MATH 231, STOR 155",None to less than one month!,,,,,,10+ hours,3 to 5 hours,6,6,2,2,4,6,6,6,6,6,6,6,7,7,4,5,2,6,7,7,6,,,6,5,3,6,6,6
406,28,Sophomore,No,No,Business,"MATH 231, STOR 155",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,5,5,5,6,1,4,4,3,3,4,4,5,1,5,2,1,0,6,6,5,3,,,6,5,2,4,4,2
407,27,Junior,No,No,Biology,"MATH 130, MATH 231, STOR 120, STOR 151",2-6 months,Yes,No,High school course (IB or other),None to less than one month!,Python,3 to 5 hours,5 to 10 hours,5,7,2,2,5,6,7,6,1,5,7,6,7,7,6,3,1,7,6,5,6,5,,6,5,3,6,6,5
408,27,Junior,Yes,No,Data Science,"MATH 130, STOR 155",2-6 months,No,No,None,None to less than one month!,Python,5 to 10 hours,5 to 10 hours,3,4,1,7,5,4,6,2,2,4,4,5,7,7,7,2,1,7,5,5,4,,,4,4,4,4,5,5
409,27,Junior,Yes,No,Statistics and Analytics,STOR 155,None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,5,6,3,6,2,4,3,5,3,3,4,5,2,3,7,3,1,5,5,5,6,5,5,6,6,3,2,2,2
410,29,Sophomore,No,No,Mathematics,"MATH 231, STOR 155",2-6 months,No,No,None,None to less than one month!,Python,3 to 5 hours,10+ hours,5,7,2,4,4,7,5,3,4,4,4,5,7,7,1,2,1,7,4,5,7,,,6,4,4,2,5,5
411,27,Junior,No,No,Biology,MATH 231,None to less than one month!,,,,,,3 to 5 hours,5 to 10 hours,4,5,7,7,5,7,6,3,2,2,3,5,6,7,6,5,1,6,4,6,6,,,4,4,5,5,5,5
412,27,Senior,No,No,Biology,"MATH 130, MATH 231, STOR 120",2-6 months,No,No,On-line course,2-6 months,"Python, Java / C#",3 to 5 hours,5 to 10 hours,1,7,1,1,3,4,7,7,4,4,4,4,7,7,7,3,0,7,7,7,7,4,4,7,6,3,1,2,2
413,27,Junior,No,No,Biology,"MATH 130, STOR 120",None to less than one month!,,,,,,0 to 2 hours,3 to 5 hours,3,6,6,6,5,7,5,3,6,5,3,5,4,6,3,3,0,4,6,6,5,,,4,5,3,5,3,5
414,27,Junior,Yes,No,Data Science,"MATH 130, MATH 231, STOR 155",2-6 months,No,No,UNC,2-6 months,"Python, C / C++, JavaScript / TypeScript, SQL",3 to 5 hours,0 to 2 hours,7,7,5,6,7,7,7,6,5,6,4,6,7,7,5,7,3,7,7,7,7,7,7,4,4,5,7,7,7
415,29,Sophomore,No,No,Economics,MATH 231,None to less than one month!,,,,,,3 to 5 hours,5 to 10 hours,6,6,4,4,4,4,4,4,4,4,4,4,6,6,5,3,0,4,4,4,4,4,4,5,4,4,3,4,5
416,29,Sophomore,No,No,Biology,"MATH 130, MATH 152",None to less than one month!,,,,,,0 to 2 hours,3 to 5 hours,4,4,4,3,5,6,5,4,4,4,4,6,7,5,4,4,4,7,7,7,2,6,7,6,6,2,4,5,5
417,28,Sophomore,No,No,Biology,"MATH 130, STOR 155",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,4,6,2,4,5,5,5,3,4,4,5,5,7,7,6,5,1,6,7,6,7,,,6,5,3,5,5,4
418,27,Senior,No,No,Economics,MATH 231,None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,4,6,6,6,2,6,7,2,3,3,4,5,4,7,5,4,1,4,3,7,7,7,,5,5,4,5,6,5
419,28,Sophomore,No,No,Applied Sciences,"MATH 231, MATH 232, MATH 233, MATH 347",2-6 months,Yes,No,UNC,None to less than one month!,"Python, R / Matlab / SAS",3 to 5 hours,3 to 5 hours,5,7,3,3,5,6,5,5,3,3,7,6,5,7,4,4,2,5,4,5,5,,,5,5,4,4,4,5
420,27,Senior,No,No,Psychology,"MATH 130, PSYC 210",None to less than one month!,,,,,,5 to 10 hours,5 to 10 hours,3,2,7,7,3,7,7,1,1,1,6,6,7,7,5,4,3,7,4,2,7,,6,7,5,3,6,6,4
421,29,Freshman,No,No,Statistics and Analytics,"MATH 129P, MATH 130, MATH 152, MATH 210, MATH 231, MATH 232, STOR 155",2-6 months,Yes,No,High school course (IB or other),None to less than one month!,"Python, JavaScript / TypeScript",3 to 5 hours,3 to 5 hours,6,6,3,3,4,7,4,6,6,6,6,5,3,3,6,4,0,4,5,5,5,,,4,4,4,5,6,6
422,29,Junior,No,No,Economics,"MATH 231, MATH 232, STOR 155",2-6 months,Yes,No,High school course (IB or other),None to less than one month!,Python,3 to 5 hours,0 to 2 hours,4,5,3,3,5,4,4,6,3,2,6,6,4,5,3,4,0,4,4,4,5,,,4,4,4,5,5,5
423,28,Junior,No,No,Management and Society,"MATH 129P, MATH 130, MATH 231, MATH 232",1-2 years,No,Yes,None,> 2 years,"Python, Java / C#, C / C++, JavaScript / TypeScript, R / Matlab / SAS, BASIC, HTML / CSS, SQL, Bash",0 to 2 hours,5 to 10 hours,1,1,7,7,7,7,7,2,4,1,1,4,7,6,6,5,0,6,6,7,6,,,4,2,5,5,5,7
424,27,Junior,No,No,Neuroscience,"MATH 231, MATH 232, MATH 233, STOR 155",None to less than one month!,,,,,,0 to 2 hours,3 to 5 hours,2,5,2,2,1,1,5,2,2,4,4,5,6,7,6,6,2,6,6,7,6,,,4,5,5,2,1,2
425,29,Junior,No,No,Advertising and PR,"MATH 129P, MATH 231, STOR 155",None to less than one month!,,,,,,5 to 10 hours,5 to 10 hours,4,5,5,6,5,6,6,3,2,3,4,6,5,5,3,3,1,4,6,7,7,,,5,4,3,5,5,5
426,28,Junior,No,No,Economics,"MATH 231, PSYC 210, STOR 155",None to less than one month!,,,,,,5 to 10 hours,3 to 5 hours,4,6,1,1,3,7,6,3,2,2,4,5,7,7,7,1,3,7,6,6,6,,,6,6,3,3,3,3
427,28,Sophomore,Yes,No,Information Science,MATH 130,None to less than one month!,,,,,,0 to 2 hours,5 to 10 hours,1,5,6,7,7,7,7,1,1,1,7,7,7,7,6,5,2,7,6,6,5,5,5,6,5,3,6,6,6
428,29,Junior,No,No,Business,"MATH 129P, MATH 231, MATH 232, STOR 151, STOR 155",2-6 months,No,No,High school course (IB or other),None to less than one month!,"Python, C / C++",5 to 10 hours,3 to 5 hours,2,7,6,7,6,4,6,5,6,4,6,6,7,7,5,6,0,6,4,7,7,,,3,1,7,5,6,7
429,27,Junior,Yes,No,Neuroscience,"MATH 231, MATH 232",2-6 months,No,No,UNC,None to less than one month!,"Python, R / Matlab / SAS",3 to 5 hours,3 to 5 hours,3,6,1,3,2,7,6,2,3,5,4,4,5,6,5,2,1,1,5,5,6,1,1,4,5,3,3,2,4
430,29,Junior,No,Yes - BS,Computer Science,"MATH 130, MATH 152",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,5,5,4,4,4,4
431,28,Sophomore,No,No,Neuroscience,"MATH 129P, MATH 130, MATH 152, MATH 210, MATH 231, MATH 232, STOR 155",None to less than one month!,,,,,,0 to 2 hours,10+ hours,5,5,2,2,2,6,6,5,2,4,2,3,7,7,6,5,2,6,7,6,6,5,5,3,6,1,3,5,5
432,29,Junior,No,No,Biology,"MATH 231, MATH 232, STOR 155",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,2,6,4,5,5,6,7,4,4,6,5,7,6,5,7,2,0,5,2,7,6,,,5,4,6,6,6,6
433,28,Junior,No,Yes - Minor,Economics,STOR 155,None to less than one month!,,,,,,3 to 5 hours,0 to 2 hours,5,5,4,4,6,5,5,3,2,5,5,5,5,4,5,2,0,4,6,6,2,,,6,5,3,6,5,5
434,26,Senior,No,No,Psychology,"MATH 129P, MATH 231, PSYC 210",2-6 months,Yes,No,None,1 month or so,"Python, C / C++, JavaScript / TypeScript",0 to 2 hours,3 to 5 hours,5,4,6,5,4,5,5,4,3,4,4,5,6,5,7,5,1,7,6,7,6,6,,4,2,6,5,4,7
435,28,Sophomore,No,No,Business,"MATH 130, MATH 152, MATH 231, STOR 155",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,5,6,4,5,6,6,6,6,5,5,6,4,7,6,7,3,2,4,7,7,6,6,,5,5,4,4,7,5
436,27,Junior,No,No,Economics,MATH 231,2-6 months,Yes,Yes,UNC,1 month or so,BASIC,0 to 2 hours,10+ hours,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4
437,28,Junior,No,No,Biology,MATH 231,None to less than one month!,,,,,,5 to 10 hours,5 to 10 hours,2,7,3,5,7,7,7,7,3,5,4,5,1,2,7,1,3,4,6,4,5,2,3,5,6,5,6,2,6
438,27,Junior,No,No,Neuroscience,"MATH 232, STOR 155",None to less than one month!,,,,,,0 to 2 hours,3 to 5 hours,4,6,6,6,3,3,5,6,4,4,4,4,7,5,6,4,1,2,4,4,4,2,3,4,6,2,6,6,5
439,28,Junior,No,No,Applied Sciences,"MATH 231, MATH 232, MATH 233",2-6 months,No,No,None,1 month or so,"R / Matlab / SAS, HTML / CSS",3 to 5 hours,3 to 5 hours,1,6,7,6,5,7,7,2,5,4,3,6,7,7,1,2,0,7,6,5,4,4,4,4,5,2,4,5,5
440,28,Junior,No,No,Exercise and Sports Science,"MATH 152, STOR 155",None to less than one month!,,,,,,3 to 5 hours,5 to 10 hours,4,4,5,5,2,4,6,5,4,5,7,4,7,5,6,3,0,7,7,6,4,,,5,4,3,3,3,6
441,28,Junior,Yes,No,Economics,"MATH 129P, MATH 130, MATH 152, MATH 231, STOR 120",2-6 months,No,No,UNC,None to less than one month!,"Python, R / Matlab / SAS",5 to 10 hours,3 to 5 hours,2,7,4,7,5,4,5,3,5,3,3,4,6,7,5,6,0,7,4,7,7,,,5,4,5,5,4,4
442,26,Senior,No,No,Chemistry,"MATH 129P, MATH 231, MATH 232, MATH 233, MATH 347, MATH 381",1-2 years,Yes,Yes,None,1-2 years,"Python, C / C++, R / Matlab / SAS, BASIC, ",5 to 10 hours,5 to 10 hours,1,2,3,4,7,2,5,3,6,6,6,6,1,7,1,7,0,1,1,1,1,,,2,1,7,4,4,4
443,29,Freshman,No,No,Undecided,"MATH 231, STOR 155",None to less than one month!,,,,,,5 to 10 hours,5 to 10 hours,2,5,3,3,4,4,5,4,3,4,5,5,4,6,7,2,0,4,5,5,5,,,5,3,5,6,3,6
444,27,Junior,No,No,Communications,MATH 231,None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,6,5,2,5,5,6,6,2,4,6,7,7,7,5,5,4,1,4,7,7,3,,5,5,5,5,6,7,5
445,27,Junior,No,No,Biology,"MATH 130, MATH 231, STOR 155",None to less than one month!,,,,,,3 to 5 hours,5 to 10 hours,6,5,5,5,5,6,5,6,4,5,4,4,5,4,4,3,3,4,3,7,7,6,6,4,6,3,7,5,7
446,28,Sophomore,No,No,Environmental Science/Studies,"MATH 129P, MATH 231, MATH 232, STOR 155",7-12 months,No,No,Other,None to less than one month!,Python,3 to 5 hours,3 to 5 hours,2,6,5,4,5,5,5,7,4,2,5,6,5,5,6,1,1,4,5,6,6,,,3,4,3,4,5,4
447,28,Sophomore,No,No,Biology,MATH 129P,None to less than one month!,,,,,,3 to 5 hours,5 to 10 hours,4,7,1,1,1,2,4,4,4,3,4,4,7,7,6,3,0,4,4,4,4,,,5,4,2,1,1,1
448,29,Junior,No,Yes - BS,N/A,MATH 231,2-6 months,No,No,Another college or community college,1 month or so,"Python, Java / C#, Bash",3 to 5 hours,5 to 10 hours,5,6,3,6,7,7,4,5,3,5,4,5,7,7,7,5,3,6,6,6,6,,,5,5,4,7,7,6
449,27,Junior,No,No,Mathematics,"MATH 231, MATH 232, MATH 233, MATH 347, MATH 381, STOR 155",2-6 months,No,No,High school course (IB or other),1 month or so,"Python, C / C++",0 to 2 hours,3 to 5 hours,4,3,1,1,7,5,4,4,6,6,6,6,7,5,7,4,0,7,7,6,7,,,4,4,6,7,7,7
450,26,Senior,No,No,Psychology,"MATH 130, PSYC 210, STOR 113",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,4,5,3,3,1,5,5,5,3,3,4,4,7,7,4,2,5,7,7,3,4,,,6,5,2,3,4,2
451,29,Sophomore,No,No,Business,"MATH 231, MATH 232, STOR 120, STOR 155",None to less than one month!,,,,,,10+ hours,10+ hours,5,4,5,6,2,2,6,3,3,3,6,3,7,7,7,2,1,7,3,6,4,7,,5,7,3,2,4,3
452,28,Sophomore,No,No,Mathematics,"MATH 130, MATH 231, STOR 155",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,6,4,3,3,3,5,6,4,3,3,5,5,1,4,5,1,0,4,3,5,5,3,3,4,3,4,1,3,2
453,29,Sophomore,No,Yes - BS,Biology,"MATH 129P, MATH 231",None to less than one month!,,,,,,3 to 5 hours,5 to 10 hours,6,5,6,4,5,7,5,4,5,6,6,6,7,6,5,4,0,5,5,4,6,4,4,5,3,5,4,5,7
454,26,Senior,No,No,Psychology,"MATH 130, MATH 152, MATH 210, MATH 231, PSYC 210, STOR 151, STOR 155",None to less than one month!,,,,,,0 to 2 hours,3 to 5 hours,4,4,2,3,2,2,3,5,6,4,4,5,7,7,7,5,1,5,6,5,4,6,5,7,6,3,5,5,5
455,27,Junior,No,No,Information Science,STOR 155,None to less than one month!,,,,,,5 to 10 hours,3 to 5 hours,5,7,7,7,2,5,5,2,3,1,5,4,6,7,7,3,0,3,5,6,2,,,5,5,3,4,5,3
456,28,Sophomore,Yes,Yes - Minor,Information Science,"MATH 129P, MATH 130, STOR 155",None to less than one month!,,,,,,5 to 10 hours,5 to 10 hours,5,5,3,3,5,3,4,5,4,5,4,6,4,4,5,5,0,4,5,4,4,,,5,3,4,4,6,5
457,26,Senior,Yes,No,Psychology,MATH 130,2-6 months,Yes,No,UNC,None to less than one month!,"Python, R / Matlab / SAS",3 to 5 hours,5 to 10 hours,5,6,6,5,7,7,6,3,4,4,4,4,7,6,5,2,1,7,7,6,6,,7,5,5,3,6,7,6
458,28,Sophomore,No,No,Biology,"MATH 231, STOR 120",2-6 months,Yes,No,High school course (IB or other),None to less than one month!,Python,0 to 2 hours,5 to 10 hours,5,5,5,7,5,7,7,5,2,6,6,5,6,7,6,5,1,6,1,3,6,5,,6,6,2,5,2,6
459,29,Sophomore,No,No,Biology,"MATH 231, STOR 151",None to less than one month!,,,,,,3 to 5 hours,5 to 10 hours,3,5,1,1,3,4,4,3,2,4,5,3,4,3,6,4,2,4,6,6,5,7,7,6,5,4,4,5,5
460,28,Sophomore,No,No,Political Science,"MATH 130, MATH 152",2-6 months,No,No,High school course (IB or other),None to less than one month!,"Python, R / Matlab / SAS",0 to 2 hours,0 to 2 hours,3,5,2,2,5,6,2,5,4,5,5,5,7,7,7,5,1,7,7,7,7,,,5,5,5,3,3,4
461,27,Junior,No,No,Economics,"MATH 152, STOR 155",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,3,6,3,4,5,5,6,6,5,6,4,5,6,5,5,3,1,6,4,6,5,,,5,6,3,5,6,5
462,28,Junior,No,No,Environmental Science/Studies,"MATH 152, MATH 231, STOR 155",None to less than one month!,,,,,,5 to 10 hours,3 to 5 hours,3,3,5,4,3,5,5,2,2,4,4,5,7,7,7,5,2,5,5,6,5,,,4,6,3,4,5,4
463,28,Junior,No,No,Data Science,"MATH 130, MATH 231, MATH 232, MATH 233, MATH 347, STOR 155",None to less than one month!,,,,,,0 to 2 hours,3 to 5 hours,3,6,7,7,5,7,6,6,4,2,6,7,2,6,6,5,0,2,7,7,7,,,2,3,5,6,7,7
464,29,Sophomore,No,No,Biology,"MATH 129P, STOR 151, STOR 155",None to less than one month!,,,,,,3 to 5 hours,5 to 10 hours,2,5,6,5,6,6,5,4,2,2,2,4,3,6,6,5,0,4,5,6,6,,,5,4,3,6,5,6
465,28,Sophomore,No,No,Economics,"MATH 231, MATH 232",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,5,6,2,3,3,5,6,5,3,5,4,6,5,5,6,3,2,5,6,5,6,6,6,5,6,3,4,2,2
466,28,Sophomore,No,No,Economics,"MATH 129P, MATH 130, MATH 152, MATH 210, MATH 231, MATH 232, PSYC 210",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,3,5,7,5,5,6,7,4,1,3,3,4,7,3,6,3,0,5,5,6,2,,,6,5,4,6,5,4
467,28,Sophomore,No,No,Biology,"MATH 130, MATH 231",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,5,3,1,1,2,5,5,7,6,5,7,7,7,7,6,5,1,5,3,5,5,5,,6,5,4,3,3,5
468,28,Junior,No,No,Neuroscience,"MATH 231, MATH 232, STOR 155",2-6 months,Yes,No,None,None to less than one month!,Python,3 to 5 hours,5 to 10 hours,4,6,3,3,3,4,6,2,4,4,6,5,4,7,5,5,1,5,4,4,6,,,5,4,4,1,4,4
469,29,Sophomore,No,No,Business,"MATH 231, MATH 232, STOR 155",2-6 months,Yes,No,None,2-6 months,Python,0 to 2 hours,5 to 10 hours,4,7,3,1,5,4,4,7,6,5,5,6,6,7,2,5,1,6,5,6,6,7,,6,6,4,6,6,6
470,28,Junior,No,No,Neuroscience,"MATH 130, MATH 231",2-6 months,No,No,High school course (IB or other),2-6 months,Python,5 to 10 hours,3 to 5 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
471,28,Junior,No,No,Media and Journalism,MATH 231,None to less than one month!,,,,,,5 to 10 hours,10+ hours,3,4,6,6,5,6,7,5,3,5,2,6,7,7,5,1,2,7,7,5,6,7,7,6,6,3,5,7,5
472,27,Senior,No,Yes - Minor,Sports Administration,"STOR 120, STOR 155",2-6 months,No,No,UNC,1 month or so,"Python, JavaScript / TypeScript, R / Matlab / SAS",5 to 10 hours,0 to 2 hours,4,6,5,5,5,6,5,6,4,5,6,6,5,3,6,5,0,5,6,6,4,,,4,4,5,5,6,6
473,29,Senior,No,Yes - BA,Mathematics,"MATH 231, MATH 232, MATH 233, MATH 347, MATH 381, STOR 155",2-6 months,Yes,No,None,2-6 months,Python,3 to 5 hours,3 to 5 hours,3,5,1,1,6,3,3,6,3,5,4,3,5,5,1,2,0,5,3,7,4,4,4,4,3,5,5,6,7
474,28,Sophomore,No,No,Neuroscience,"MATH 232, PSYC 210",None to less than one month!,,,,,,0 to 2 hours,3 to 5 hours,5,5,4,4,2,7,5,6,3,3,6,6,2,7,5,2,0,3,5,7,6,,,4,3,5,3,7,6
475,28,Sophomore,No,No,Information Science,"MATH 130, MATH 231, STOR 120",1-2 years,No,Yes,High school course (IB or other),2-6 months,"Python, Java / C#, C / C++, HTML / CSS",3 to 5 hours,5 to 10 hours,3,4,2,5,7,6,5,4,1,2,6,5,5,7,5,6,0,4,5,6,5,,,4,3,5,5,7,5
476,26,Senior,No,No,Dramatic Art,"MATH 129P, MATH 231, MATH 232",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,3,6,6,5,4,6,6,2,3,3,5,5,4,5,3,3,0,6,5,7,6,,,5,4,5,6,5,6
477,27,Junior,No,No,Psychology,STOR 155,None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,4,6,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
478,28,Sophomore,No,No,Biology,"MATH 129P, MATH 130",None to less than one month!,,,,,,5 to 10 hours,5 to 10 hours,5,4,6,5,6,6,6,6,4,5,4,4,4,6,7,5,1,4,7,7,7,6,6,4,4,5,6,5,6
479,28,Senior,No,No,Neuroscience,"MATH 231, MATH 232, PSYC 210",2-6 months,Yes,Yes,High school course (IB or other),None to less than one month!,"Python, Java / C#",3 to 5 hours,3 to 5 hours,6,6,4,4,5,5,5,7,4,4,4,4,7,6,7,6,1,7,7,7,6,,,6,4,3,5,5,5
480,26,Senior,No,No,Environmental Health Sciences,"MATH 231, MATH 232, MATH 233, MATH 381, PSYC 210, STOR 155",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,2,6,5,7,7,7,7,5,2,4,4,4,6,6,6,2,1,7,7,7,6,3,4,4,4,4,2,6,4
481,29,Sophomore,No,No,Data Science,MATH 233,None to less than one month!,,,,,,5 to 10 hours,3 to 5 hours,4,4,1,1,5,5,4,5,4,5,6,5,4,6,3,5,2,5,5,4,4,4,4,4,5,6,4,6,6
482,28,Junior,No,No,Neuroscience,"MATH 231, MATH 232, PSYC 210, STOR 155",None to less than one month!,,,,,,3 to 5 hours,5 to 10 hours,5,7,2,2,4,7,2,4,4,7,2,4,5,4,5,3,1,3,6,5,7,7,7,4,3,5,7,7,7
483,27,Senior,No,No,Neuroscience,"MATH 210, MATH 231, MATH 232",None to less than one month!,,,,,,0 to 2 hours,3 to 5 hours,1,7,3,7,2,7,2,5,5,3,1,5,4,7,3,2,2,4,4,4,6,,,4,6,2,4,5,4
484,27,Senior,No,No,Political Science,"MATH 129P, MATH 130, MATH 152, MATH 231, MATH 232, STOR 155",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,2,4,4,5,7,7,6,3,2,1,1,6,5,6,6,2,1,4,7,7,7,7,7,5,5,4,6,6,7
485,29,Sophomore,No,No,Neuroscience,STOR 155,2-6 months,No,No,None,None to less than one month!,Python,0 to 2 hours,3 to 5 hours,4,6,2,2,3,3,3,6,3,6,5,4,5,6,5,2,0,5,6,5,6,,,4,3,6,5,5,6
486,28,Sophomore,No,No,Business,"STOR 113, STOR 155",None to less than one month!,,,,,,5 to 10 hours,10+ hours,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,6,2,2,3,2
487,28,Sophomore,No,No,Economics,"MATH 231, MATH 232, STOR 120, STOR 151, STOR 155",2-6 months,No,No,High school course (IB or other),None to less than one month!,R / Matlab / SAS,3 to 5 hours,0 to 2 hours,6,3,5,6,5,4,7,5,5,6,5,4,6,3,4,5,2,4,5,3,4,5,3,4,4,6,3,5,4
488,28,Senior,No,No,Biology,"MATH 231, MATH 232, MATH 233",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,5,6,5
489,28,Junior,No,Yes - BA,Information Science,"MATH 231, MATH 232",7-12 months,Yes,No,On-line course,1 month or so,"Python, Java / C#, C / C++, JavaScript / TypeScript, HTML / CSS",3 to 5 hours,3 to 5 hours,4,6,6,4,7,7,5,2,4,5,6,6,7,7,7,2,2,7,7,7,7,7,7,3,2,6,6,7,7
490,28,Junior,Yes,No,Biology,"MATH 130, MATH 152, MATH 231",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,6,7,1,1,4,5,4,6,5,5,5,5,7,7,5,5,1,4,5,5,5,5,5,5,4,4,4,2,4
491,27,Junior,Yes,No,Economics,"MATH 231, STOR 113, STOR 155",None to less than one month!,,,,,,3 to 5 hours,3 to 5 hours,5,6,1,1,4,5,5,5,3,4,4,6,4,5,6,4,0,7,7,7,7,4,4,5,5,4,6,4,5
492,27,Junior,No,No,Economics,MATH 231,Over 2 years,No,No,High school course (IB or other),2-6 months,"Python, Java / C#, JavaScript / TypeScript, R / Matlab / SAS, HTML / CSS, SQL, Bash",0 to 2 hours,0 to 2 hours,1,3,1,2,4,4,6,1,1,1,2,3,2,2,4,4,0,1,3,3,3,,,1,1,5,3,4,4
493,29,Junior,No,No,Data Science,"MATH 210, STOR 120",2-6 months,No,No,Another college or community college,2-6 months,Python,3 to 5 hours,0 to 2 hours,5,5,1,1,4,5,5,5,5,5,3,5,6,7,2,2,0,4,5,5,7,,,5,5,3,2,5,5
494,28,Senior,No,No,Data Science,"MATH 233, MATH 347, MATH 381, STOR 120",2-6 months,Yes,No,UNC,1 month or so,Python,3 to 5 hours,3 to 5 hours,5,6,4,5,3,5,6,3,3,4,4,5,4,7,4,4,2,5,5,6,6,,,5,4,4,4,5,6
495,28,Sophomore,No,No,Applied Sciences,"MATH 130, MATH 231, MATH 232, MATH 233",2-6 months,No,No,High school course (IB or other),2-6 months,"Python, C / C++, R / Matlab / SAS",0 to 2 hours,5 to 10 hours,5,6,6,6,6,6,6,3,4,4,5,6,6,6,4,3,0,5,5,5,5,,,4,4,5,5,5,5
496,29,Freshman,No,No,Interdisciplinary Studies,"MATH 210, MATH 231, MATH 381",2-6 months,No,Yes,High school course (IB or other),1 month or so,"Python, Java / C#",3 to 5 hours,3 to 5 hours,4,6,4,4,7,7,7,1,1,1,1,4,4,5,4,5,0,6,6,6,6,6,6,6,3,5,3,2,3
497,29,Junior,No,No,Biology,"MATH 130, STOR 120",None to less than one month!,,,,,,5 to 10 hours,5 to 10 hours,6,7,3,6,5,5,4,6,4,4,5,6,7,2,6,3,0,5,3,6,4,,,5,5,4,6,6,7
